id	structure
unige:37378	Section des sciences de l'éducation
unige:37379	Section des sciences de l'éducation
unige:37380	Section des sciences de l'éducation
unige:37381	Section des sciences de l'éducation
unige:37382	Section des sciences de l'éducation
unige:37383	Section des sciences de l'éducation
unige:37384	Section des sciences de l'éducation
unige:37385	Section des sciences de l'éducation
unige:37386	Section des sciences de l'éducation
unige:37387	Section des sciences de l'éducation
unige:37388	Section des sciences de l'éducation
unige:37389	Section des sciences de l'éducation
unige:37390	Section des sciences de l'éducation
unige:37391	Section des sciences de l'éducation
unige:37392	Section des sciences de l'éducation
unige:37393	Section des sciences de l'éducation
unige:37394	Section des sciences de l'éducation
unige:37395	Section des sciences de l'éducation
unige:37396	Section des sciences de l'éducation
unige:37397	Section des sciences de l'éducation
unige:37398	Section des sciences de l'éducation
unige:37399	Section des sciences de l'éducation
unige:37400	Section des sciences de l'éducation
unige:37401	Section des sciences de l'éducation
unige:37402	Section des sciences de l'éducation
unige:37403	Section des sciences de l'éducation
unige:37404	Section des sciences de l'éducation
unige:37405	Section des sciences de l'éducation
unige:37406	Section des sciences de l'éducation
unige:37407	Section des sciences de l'éducation
unige:37408	Section des sciences de l'éducation
unige:37409	Section des sciences de l'éducation
unige:37410	Section des sciences de l'éducation
unige:37411	Section des sciences de l'éducation
unige:37412	Section des sciences de l'éducation
unige:37413	Section des sciences de l'éducation
unige:37414	Section des sciences de l'éducation
unige:37415	Section des sciences de l'éducation
unige:37416	Section des sciences de l'éducation
unige:37417	Section des sciences de l'éducation
unige:37418	Section des sciences de l'éducation
unige:37419	Section des sciences de l'éducation
unige:37420	Section des sciences de l'éducation
unige:37421	Section des sciences de l'éducation
unige:37422	Section des sciences de l'éducation
unige:37423	Section des sciences de l'éducation
unige:37424	Section des sciences de l'éducation
unige:37425	Section des sciences de l'éducation
unige:3286	Département de chimie physique
unige:3287	Département de chimie physique
unige:3288	Département de chimie physique
unige:3289	Département de chimie physique
unige:3290	Département de chimie physique
unige:3291	Département de chimie physique
unige:3292	Département de chimie physique
unige:3293	Département de chimie physique
unige:3294	Département de chimie physique
unige:3295	Département de chimie physique
unige:3296	Département de chimie physique
unige:3297	Département de chimie physique
unige:3298	Département de chimie physique
unige:3299	Département de chimie physique
unige:3300	Département de chimie physique
unige:3301	Département de chimie organique
unige:3301	Département de chimie physique
unige:3302	Département de chimie physique
unige:3303	Département de chimie physique
unige:3304	Département de chimie physique
unige:3305	Département de chimie physique
unige:3306	Département de chimie physique
unige:3307	Département de chimie physique
unige:3308	Département de chimie physique
unige:3309	Département de chimie physique
unige:3310	Département de chimie physique
unige:3311	Département de chimie physique
unige:3312	Département de chimie physique
unige:3313	Département de chimie physique
unige:3314	Département de chimie physique
unige:3315	Département de chimie physique
unige:3316	Département de chimie physique
unige:3317	Département de chimie physique
unige:3319	Département de chimie physique
unige:3320	Département de chimie physique
unige:3321	Département de chimie physique
unige:3322	Département de chimie physique
unige:3323	Département de chimie physique
unige:3324	Département de chimie physique
unige:3325	Département de chimie physique
unige:3326	Département de chimie physique
unige:3327	Département de chimie physique
unige:3329	Département de chimie physique
unige:3330	Département de chimie physique
unige:3331	Département de chimie physique
unige:3332	Département de chimie physique
unige:3333	Département de chimie physique
unige:3334	Département de chimie physique
unige:3335	Département de chimie physique
unige:3336	Département de chimie physique
unige:3337	Département de chimie physique
unige:3338	Département de chimie physique
unige:3339	Département de chimie physique
unige:3340	Département de chimie physique
unige:3341	Département de chimie physique
unige:3342	Département de chimie physique
unige:3343	Département de chimie physique
unige:3344	Département de chimie physique
unige:3345	Département de chimie physique
unige:3346	Département de chimie physique
unige:3347	Département de chimie physique
unige:3348	Département de chimie physique
unige:3349	Département de chimie physique
unige:3350	Département de chimie physique
unige:3353	Section des sciences de l'éducation
unige:3357	Section de psychologie
unige:3368	Département de chimie physique
unige:3375	Section des sciences de l'éducation
unige:3378	Section des sciences de l'éducation
unige:3379	Département de géologie et de paléontologie
unige:3379	Département des sciences de la Terre
unige:3381	Section de psychologie
unige:3382	Département de minéralogie
unige:3382	Département des sciences de la Terre
unige:3383	Section des sciences de l'éducation
unige:3384	Section des sciences de l'éducation
unige:3385	Section des sciences de l'éducation
unige:3386	Section des sciences de l'éducation
unige:3387	Section de psychologie
unige:3388	Section des sciences de l'éducation
unige:3389	Section des sciences de l'éducation
unige:3390	Section des sciences de l'éducation
unige:37426	Section des sciences de l'éducation
unige:37427	Section des sciences de l'éducation
unige:37428	Section des sciences de l'éducation
unige:37429	Section des sciences de l'éducation
unige:37430	Section des sciences de l'éducation
unige:37431	Section des sciences de l'éducation
unige:37432	Section des sciences de l'éducation
unige:37433	Section des sciences de l'éducation
unige:37434	Section des sciences de l'éducation
unige:37435	Section des sciences de l'éducation
unige:37436	Section des sciences de l'éducation
unige:37437	Section des sciences de l'éducation
unige:37438	Section des sciences de l'éducation
unige:37439	Section des sciences de l'éducation
unige:37440	Section des sciences de l'éducation
unige:37441	Section des sciences de l'éducation
unige:37442	Section des sciences de l'éducation
unige:37443	Section des sciences de l'éducation
unige:37444	Section des sciences de l'éducation
unige:37445	Section des sciences de l'éducation
unige:37446	Section des sciences de l'éducation
unige:37447	Section des sciences de l'éducation
unige:37448	Section des sciences de l'éducation
unige:37449	Section des sciences de l'éducation
unige:37450	Section des sciences de l'éducation
unige:37451	Section des sciences de l'éducation
unige:37452	Section des sciences de l'éducation
unige:37453	Section des sciences de l'éducation
unige:37454	Section des sciences de l'éducation
unige:37455	Section des sciences de l'éducation
unige:37456	Section des sciences de l'éducation
unige:37457	Section des sciences de l'éducation
unige:37458	Section des sciences de l'éducation
unige:37459	Section des sciences de l'éducation
unige:37460	Section des sciences de l'éducation
unige:37461	Section des sciences de l'éducation
unige:37463	Section des sciences de l'éducation
unige:37464	Section des sciences de l'éducation
unige:37465	Section des sciences de l'éducation
unige:37466	Section des sciences de l'éducation
unige:37467	Section des sciences de l'éducation
unige:37468	Section des sciences de l'éducation
unige:37469	Section des sciences de l'éducation
unige:37470	Section des sciences de l'éducation
unige:37471	Section des sciences de l'éducation
unige:37472	Section des sciences de l'éducation
unige:37473	Section des sciences de l'éducation
unige:37475	Section des sciences de l'éducation
unige:37476	Section des sciences de l'éducation
unige:37477	Section des sciences de l'éducation
unige:37478	Section des sciences de l'éducation
unige:37479	Section des sciences de l'éducation
unige:37480	Section des sciences de l'éducation
unige:37481	Section des sciences de l'éducation
