id	980a
unige:168180	Article scientifique
unige:168181	Article scientifique
unige:168182	Article scientifique
unige:168183	Article scientifique
unige:168184	Article scientifique
unige:168185	Chapitre d'actes
unige:168186	Article scientifique
unige:168187	Article scientifique
unige:168188	Article scientifique
unige:168189	Article scientifique
unige:168190	Article scientifique
unige:168191	Article scientifique
unige:168192	Article scientifique
unige:168193	Article scientifique
unige:168194	Article scientifique
unige:168195	Article scientifique
unige:168196	Article scientifique
unige:168197	Article scientifique
unige:168198	Article scientifique
unige:168199	Article scientifique
unige:168200	Chapitre d'actes
unige:168201	Article scientifique
unige:168202	Article scientifique
unige:168203	Contribution à un dictionnaire / une encyclopédie
unige:168204	Contribution à un dictionnaire / une encyclopédie
unige:168205	Master
unige:168206	Master
unige:168207	Master
unige:168208	Master
unige:168209	Article scientifique
unige:168210	Article scientifique
unige:168211	Article scientifique
unige:168212	Article scientifique
unige:168213	Article scientifique
unige:168214	Article scientifique
unige:168215	Article scientifique
unige:168216	Article scientifique
unige:168217	Article scientifique
unige:168218	Article scientifique
unige:168219	Article scientifique
unige:168220	Thèse
unige:168221	Thèse
unige:168224	Article scientifique
unige:168225	Thèse
unige:168226	Thèse de privat-docent
unige:168227	Thèse
unige:168228	Article scientifique
unige:168229	Article scientifique
unige:168230	Article scientifique
unige:168231	Chapitre de livre
unige:168232	Article scientifique
unige:168233	Master
unige:168234	Thèse
unige:168235	Présentation / Intervention
unige:168236	Livre
unige:168237	Master
unige:168238	Article scientifique
unige:168239	Article scientifique
unige:168240	Chapitre d'actes
unige:168241	Chapitre de livre
unige:168242	Article scientifique
unige:168243	Article scientifique
unige:168244	Article scientifique
unige:168245	Contribution à un dictionnaire / une encyclopédie
unige:168246	Contribution à un dictionnaire / une encyclopédie
unige:168247	Article scientifique
unige:168248	Article scientifique
unige:168250	Thèse
unige:168251	Article scientifique
unige:168252	Article scientifique
unige:168253	Article scientifique
unige:168254	Article scientifique
unige:168255	Article professionnel
unige:168256	Chapitre d'actes
unige:168257	Article scientifique
unige:168258	Article scientifique
unige:168259	Article scientifique
unige:168261	Thèse
unige:168262	Chapitre d'actes
unige:168264	Article scientifique
unige:168265	Article scientifique
unige:168267	Article scientifique
unige:168268	Article scientifique
unige:168269	Thèse
unige:168270	Article scientifique
unige:168271	Rapport de recherche
unige:168273	Article scientifique
unige:168274	Article scientifique
unige:168275	Article scientifique
unige:168276	Livre
unige:168277	Autre article
unige:168278	Article scientifique
unige:168279	Article scientifique
unige:168280	Article scientifique
unige:168281	Livre
unige:168282	Article scientifique
unige:168283	Article scientifique
unige:168284	Article scientifique
unige:168285	Article scientifique
unige:168286	Article scientifique
unige:168287	Article scientifique
unige:168288	Article scientifique
unige:168289	Article scientifique
unige:168290	Article scientifique
unige:168291	Master d'études avancées
unige:168292	Article scientifique
unige:168293	Article scientifique
unige:168294	Article scientifique
unige:168295	Article scientifique
unige:168296	Présentation / Intervention
unige:168297	Article scientifique
unige:168298	Article scientifique
unige:168299	Article scientifique
unige:168300	Thèse
unige:168301	Chapitre d'actes
unige:168302	Article scientifique
unige:168303	Livre
unige:168304	Article scientifique
unige:168305	Article scientifique
unige:168306	Rapport de recherche
unige:168307	Rapport de recherche
unige:168308	Article scientifique
unige:168309	Rapport technique
unige:168310	Article scientifique
unige:168311	Article scientifique
unige:168312	Article scientifique
unige:168313	Article scientifique
unige:168314	Article scientifique
unige:168316	Article scientifique
unige:168317	Article scientifique
unige:168318	Article scientifique
unige:168319	Article scientifique
unige:168320	Article scientifique
unige:168321	Thèse
unige:168322	Article scientifique
unige:168323	Article scientifique
unige:168324	Article scientifique
unige:168325	Article scientifique
unige:168326	Rapport de recherche
unige:168327	Rapport de recherche
unige:168328	Rapport de recherche
unige:168329	Rapport de recherche
unige:168330	Présentation / Intervention
unige:168331	Présentation / Intervention
unige:168332	Article scientifique
unige:168333	Chapitre de livre
unige:168334	Présentation / Intervention
unige:168335	Rapport de recherche
unige:168336	Article scientifique
unige:168337	Article scientifique
unige:168338	Thèse
unige:168339	Article scientifique
unige:168340	Article scientifique
unige:168341	Article scientifique
unige:168342	Article scientifique
unige:168343	Thèse
unige:168344	Master
unige:168345	Article scientifique
unige:168346	Article scientifique
unige:168347	Chapitre de livre
unige:168348	Chapitre de livre
unige:168349	Article scientifique
unige:168350	Article scientifique
unige:168351	Chapitre de livre
unige:168352	Master
unige:168353	Master
unige:168354	Article scientifique
unige:168355	Article scientifique
unige:168356	Article professionnel
unige:168358	Livre
unige:168359	Ouvrage collectif
unige:168360	Chapitre d'actes
unige:168361	Chapitre de livre
unige:168362	Article scientifique
unige:168363	Chapitre de livre
unige:168364	Chapitre de livre
unige:168365	Chapitre de livre
unige:168366	Chapitre de livre
unige:168367	Article professionnel
unige:168368	Autre article
unige:168369	Chapitre de livre
unige:168370	Chapitre de livre
unige:168372	Chapitre de livre
unige:168373	Chapitre d'actes
unige:168375	Article scientifique
unige:168376	Master
unige:168377	Article scientifique
unige:168378	Article scientifique
unige:168379	Article scientifique
unige:168380	Article scientifique
unige:168381	Article scientifique
unige:168382	Article scientifique
unige:168383	Master
unige:168384	Article scientifique
unige:168385	Working paper
unige:168386	Article scientifique
unige:168387	Article scientifique
unige:168388	Article scientifique
unige:168389	Article scientifique
unige:168390	Article scientifique
unige:168391	Thèse
unige:168392	Article scientifique
unige:168393	Article scientifique
unige:168394	Article scientifique
unige:168396	Working paper
unige:168397	Thèse
unige:168398	Article scientifique
unige:168402	Article scientifique
unige:168403	Article scientifique
unige:168404	Article scientifique
unige:168405	Article scientifique
unige:168406	Chapitre d'actes
unige:168407	Article scientifique
unige:168408	Chapitre d'actes
unige:168409	Chapitre d'actes
unige:168410	Article scientifique
unige:168411	Chapitre d'actes
unige:168413	Article scientifique
unige:168414	Article scientifique
unige:168415	Article scientifique
unige:168416	Article scientifique
unige:168417	Article scientifique
unige:168418	Article scientifique
unige:168419	Article scientifique
unige:168420	Article scientifique
unige:168421	Article scientifique
unige:168422	Article scientifique
unige:168423	Article scientifique
unige:168424	Article scientifique
unige:168425	Article scientifique
unige:168426	Article scientifique
unige:168427	Article scientifique
unige:168428	Article scientifique
unige:168429	Thèse
unige:168430	Article scientifique
unige:168431	Article scientifique
unige:168432	Article scientifique
unige:168433	Article scientifique
unige:168434	Article scientifique
unige:168435	Article scientifique
unige:168436	Thèse
unige:168437	Article scientifique
unige:168438	Article scientifique
unige:168439	Article scientifique
unige:168440	Article scientifique
unige:168441	Article scientifique
unige:168450	Article scientifique
unige:168452	Article scientifique
unige:168453	Master
unige:168454	Master
unige:168455	Master
unige:168457	Master
unige:168458	Master
unige:168459	Master
unige:168460	Master
unige:168461	Master
unige:168462	Master
unige:168463	Article scientifique
unige:168464	Article scientifique
unige:168465	Chapitre d'actes
unige:168466	Article scientifique
unige:168467	Article scientifique
unige:168474	Article scientifique
unige:168484	Master
unige:168489	Article scientifique
unige:168490	Master
unige:168494	Master
unige:168495	Article scientifique
unige:168496	Article scientifique
unige:168497	Article scientifique
unige:168498	Article scientifique
unige:168500	Article scientifique
unige:168501	Article scientifique
unige:168502	Article scientifique
unige:168503	Chapitre de livre
unige:168504	Article scientifique
unige:168505	Article scientifique
unige:168506	Chapitre de livre
unige:168507	Article professionnel
unige:168508	Article professionnel
unige:168509	Chapitre de livre
unige:168510	Article scientifique
unige:10463	Article scientifique
unige:10464	Article scientifique
unige:10465	Article scientifique
unige:10466	Article scientifique
unige:10467	Article scientifique
unige:10468	Article scientifique
unige:10470	Article scientifique
unige:10471	Article scientifique
unige:10472	Article scientifique
unige:10473	Article scientifique
unige:10474	Article scientifique
unige:10475	Article scientifique
unige:10476	Article scientifique
unige:10477	Article scientifique
unige:10478	Article scientifique
unige:10479	Article scientifique
unige:10480	Article scientifique
unige:10481	Article scientifique
unige:10482	Article scientifique
unige:10483	Article scientifique
unige:10484	Article scientifique
unige:10485	Article scientifique
unige:10486	Article scientifique
unige:10487	Article scientifique
unige:10488	Article scientifique
unige:10489	Article scientifique
unige:10490	Article scientifique
unige:10491	Article scientifique
unige:10492	Article scientifique
unige:10493	Article scientifique
unige:10494	Article scientifique
unige:10495	Article scientifique
unige:10496	Article scientifique
unige:10497	Article scientifique
unige:10498	Article scientifique
unige:10499	Article scientifique
unige:10500	Article scientifique
unige:10501	Article scientifique
unige:10502	Article scientifique
unige:10503	Article scientifique
unige:10504	Article scientifique
unige:10505	Article scientifique
unige:10506	Article scientifique
unige:10507	Article scientifique
unige:10508	Article scientifique
unige:10509	Article scientifique
unige:10510	Article scientifique
unige:10511	Article scientifique
unige:10512	Article scientifique
unige:10513	Article scientifique
unige:10514	Article scientifique
unige:10515	Article scientifique
unige:10516	Article scientifique
unige:10517	Article scientifique
unige:10518	Article scientifique
unige:10519	Article scientifique
unige:10520	Article scientifique
unige:10521	Article scientifique
unige:10522	Article scientifique
unige:10523	Article scientifique
unige:10524	Article scientifique
unige:10525	Article scientifique
unige:10526	Article scientifique
unige:10527	Article scientifique
unige:10528	Article scientifique
unige:10529	Article scientifique
unige:10530	Article scientifique
unige:10531	Article scientifique
unige:10532	Article scientifique
unige:10533	Article scientifique
unige:10534	Article scientifique
unige:10535	Article scientifique
unige:10537	Article scientifique
unige:10538	Article scientifique
unige:10539	Article scientifique
unige:10540	Article scientifique
unige:10541	Article scientifique
unige:10542	Article scientifique
unige:10543	Article scientifique
unige:10544	Article scientifique
unige:10546	Article scientifique
unige:10547	Article scientifique
