856_domain	DATA	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	FUNDER	FNS_FUNDER	EU_FUNDER
LCH.SAGEPUB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LCN.REVUESONLINE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LDW-LDCJ.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LE-SER.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LE.UWPRESS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LEARNMEM.CSHLP.ORG	0	2	2	1	0	0	1	0	0	0	1	1	1
LEARNTECHLIB.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LECFC.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LECOURRIER.CH	0	0	0	0	0	0	0	0	0	0	1	1	0
LEDMAROC.MA	0	0	0	0	0	0	0	0	0	0	0	0	0
LEFAITMEDICAL.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
LEGACY.IHO.INT	0	0	0	0	0	0	0	0	0	0	0	0	0
LEGES.WEBLAW.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LEGRANDCONTINENT.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
LEHRPLANFORSCHUNG.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LEL.CRIRES.ULAVAL.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
LELIEN2.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LEMANUSCRIT.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LEMONDE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LEPLUS.NOUVELOBS.COM	0	1	0	0	0	0	1	0	0	0	0	0	0
LEPOINT.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LEPROSY-INFORMATION.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
LERMA.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
LERU.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LESCIENZE.IT	0	1	0	0	1	0	0	0	0	0	1	1	0
LESEFORUM.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LESINDESSAVANTES.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
LESPOLITIQUESSOCIALES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LESRAPPORTS.LADOCUMENTATIONFRANCAISE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LETEMPS.CH	0	3	2	0	0	0	1	0	0	0	0	0	0
LETRARIA.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
LETTERAVENTIDUE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LEX-ELECTRONICA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LEXPRESS.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LEXTENSO.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LEYKAMVERLAG.AT	0	0	0	0	0	0	0	0	0	0	0	0	0
LGDJ.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LHCNEWS.SICOT.ORG	0	1	0	1	1	0	0	0	0	0	0	0	0
LIBERATION.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LIBRAIRIEDALLOZ.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LIBRARY.FES.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
LIBRARY.IATED.ORG	0	2	2	1	0	0	0	0	2	0	0	0	0
LIBRARY.OAPEN.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LIBRARY.SEG.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LIBRARY.WITPRESS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LIBREO.CH	1	0	0	0	0	0	0	0	0	0	0	0	0
LIBRES.UNCG.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
LIDSEN.COM	0	1	0	0	0	1	0	0	0	0	0	0	0
LIEBER.WESTPOINT.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
LIEBERTONLINE.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
LIEBERTPUB.COM	0	25	18	4	0	5	1	1	0	0	5	3	2
LIEN-SOCIAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LIFE-SCIENCE-ALLIANCE.ORG	0	1	0	1	1	0	0	0	0	0	1	1	0
LILLE.ARCHI.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LIMNOLOGY-JOURNAL.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LINDAT.MFF.CUNI.CZ	1	1	1	0	0	0	0	0	0	0	0	0	0
LING-PHIL.OX.AC.UK	0	0	0	0	0	0	0	0	0	0	0	0	0
LINGREF.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LINGUAGEM.UNISUL.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
LINGUISTICS.RUB.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
LINK.APS.ORG	0	14	0	0	14	0	0	0	0	0	88	44	56
LINK.SPRINGER.COM	4	969	696	86	135	37	53	13	23	27	311	268	60
LINK.SPRINGER.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
LINKED DATASETS AVAILABLE IN VARIOUS DATABASES (SEE ARTICLE)	1	0	0	0	0	0	0	0	0	0	0	0	0
LINKINGHUB.ELSEVIER.COM	0	1905	927	296	393	293	126	57	21	33	681	597	134
LINKS.JSTOR.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LIP-UNIFR.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LIRCOCERVO.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
LIRE-ET-DIRE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LIRIS.CNRS.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LIT-VERLAG.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
LITENCYC.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LIVERPOOLUNIVERSITYPRESS.CO.UK	0	0	0	0	0	0	0	0	0	0	0	0	0
LIVES-NCCR.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LLUVIADEORION.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LML.BAS.BG	0	0	0	0	0	0	0	0	0	0	0	0	0
LMS.HYPOTHESES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LOCALISATION.IE	0	0	0	0	0	0	0	0	0	0	0	0	0
LODEL.IREVUES.INIST.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
LOESCHER.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
LONGDOM.ORG	0	1	1	1	0	0	0	0	0	0	0	0	0
LREC-CONF.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
LSA-ANNUALMEETING.SECURE-PLATFORM.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LSS.FNAL.GOV	0	0	0	0	0	0	0	0	0	0	0	0	0
LUCHOFFMANN.WPENGINE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
LUDOVIA.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
LUPUS.BMJ.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
LWW.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
LYELLCOLLECTION.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
M-HIKARI.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MAA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MAAJOURNAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MACAS.PH-GMUEND.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
MADAGASCAR.UNFPA.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
MAELSTROM-RESEARCH.ORG	1	1	1	0	1	0	0	0	0	0	0	0	0
MAGE.RECHERCHE.PARISDESCARTES.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGMA.ANALISIQUALITATIVA.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGNACARTA800TH.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGONLINELIBRARY.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MAILCHI.MP	0	0	0	0	0	0	0	0	0	0	1	1	0
MAIO-JOURNAL.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
MAITRISE-ORTHOPEDIQUE.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
MALARIAJOURNAL.BIOMEDCENTRAL.COM	0	2	2	0	0	1	0	0	0	0	0	0	0
MALARIAJOURNAL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MANAGEMENT-AIMS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MANAGEMENTINTERNATIONAL.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
MANAZIR.ART	0	0	0	0	0	0	0	0	0	0	0	0	0
MANCHESTEROPENHIVE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MANCHESTERUNIVERSITYPRESS.CO.UK	0	1	1	0	0	0	0	0	0	0	1	1	0
MANIFESTE2005.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPPEMONDE.MGM.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
MARCHFORSCIENCEGENEVA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MARKETING-TRENDS-CONGRESS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MARKUSHALLER.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MARUM.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
MARXISMOCRITICO.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MAS.CARDIFFUNIVERSITYPRESS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MASSON.FR	0	1	1	1	0	0	0	0	0	0	0	0	0
MATEC-CONFERENCES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MATH.AUCKLAND.AC.NZ	0	0	0	0	0	0	0	0	0	0	0	0	0
MATH.UIUC.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
MATHUNION.ORG	1	0	0	0	0	0	0	0	0	0	0	0	0
MATTIOLI1885JOURNALS.COM	0	5	5	0	0	0	0	0	0	0	0	0	0
MBE.OXFORDJOURNALS.ORG	0	3	1	0	2	0	0	0	0	0	1	1	1
MBIO.ASM.ORG	0	3	0	1	2	0	0	0	0	0	1	1	1
MC.PSYCHONOMIC-JOURNALS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MCB.ASM.ORG	0	23	2	9	13	0	0	0	0	0	5	5	0
MCPONLINE.ORG	0	7	0	4	2	0	0	0	1	0	2	2	0
MCS.SAGEPUB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MDCONSULT.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MDDB.APEC.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MDM.SAGEPUB.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MDPI.COM	5	516	390	89	19	61	12	17	7	1	175	152	27
MED-ED-ONLINE.NET	0	2	1	0	0	0	0	0	2	0	0	0	0
MED.UNC.EDU	1	1	1	0	0	0	0	0	0	0	0	0	0
MEDCONTENT.METAPRESS.COM	0	3	3	0	0	0	0	0	0	0	0	0	0
MEDDOCSONLINE.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
MEDECINE-PHILOSOPHIE.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MEDECINE.UNIGE.CH	0	7	6	0	0	0	0	0	1	0	0	0	0
MEDECINESCIENCES.ORG	0	8	3	2	2	1	0	0	0	0	0	0	0
MEDEDPUBLISH.ORG	0	1	1	0	0	0	0	0	1	0	0	0	0
MEDEDU.JMIR.ORG	0	2	2	0	0	0	0	0	1	0	0	0	0
MEDETEL.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
MEDHYG.CH	0	5	5	0	0	0	0	0	0	0	0	0	0
MEDIALAB-GENEVE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
MEDIALEX.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
MEDIALIBRARY.REICHERT-VERLAG.DE	0	0	0	0	0	0	0	0	0	0	2	2	0
MEDIASERVER.UNIGE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
MEDIAZIONI.SITLEC.UNIBO.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
MEDICAL-CASE-REPORTS.IMEDPUB.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MEDICAL-INFORMATICS.CH	0	2	2	0	0	0	0	0	0	0	0	0	0
MEDICALFORUM.CH	0	11	11	1	0	0	0	0	0	0	0	0	0
MEDICALJOURNALSSWEDEN.SE	0	1	1	0	0	0	0	0	0	0	0	0	0
MEDICINA.KMU.LT	0	1	1	0	0	0	0	0	0	0	0	0	0
MEDICOGRAPHIA.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MEDIEVALES.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MEDIGRAPHIC.COM	0	1	0	1	0	0	0	0	0	0	0	0	0
MEDINFO-VERLAG.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
MEDINFORM.JMIR.ORG	0	6	6	0	0	0	0	0	0	0	1	1	0
MEDLI.CO.UK	0	1	1	0	0	0	0	0	0	0	0	0	0
MEDOF.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
MEDRA.ORG	0	2	2	0	0	0	1	0	0	0	1	1	1
MEDSCIMONIT.COM	0	1	1	1	0	0	0	0	0	0	0	0	0
MEDTRAD.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MEETINGORGANIZER.COPERNICUS.ORG	2	0	0	0	0	0	0	0	0	0	0	0	0
MEJFM.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MELUSINAPRESS.LU	0	0	0	0	0	0	0	0	0	0	0	0	0
MEM.LYELLCOLLECTION.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MEND.ENDOJOURNALS.ORG	0	4	3	1	0	0	0	0	0	0	0	0	0
MENTAL.JMIR.ORG	0	2	2	0	0	0	0	0	0	0	0	0	0
MENUCH.IUMSP.CH	1	1	1	0	0	0	0	0	0	0	0	0	0
MERIDIAN.ALLENPRESS.COM	0	2	2	1	0	0	0	0	0	0	0	0	0
MESHARPE.METAPRESS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
METABOLOMICSWORKBENCH.ORG	1	1	0	1	0	0	0	0	0	0	1	1	1
METAPHYSICSJOURNAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
METH.PSYCHOPEN.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
METISPRESSES.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
METROPOLES.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	2	2	0
METROPOLITIQUES.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
MH.BMJ.COM	0	3	3	0	0	0	0	0	0	0	0	0	0
MHEALTH.JMIR.ORG	0	4	4	0	0	0	0	0	0	0	1	1	0
MHPROFESSIONAL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MIAMIBOOKS.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
MICROBIOLOGYRESEARCH.ORG	0	5	1	1	3	0	0	0	0	0	2	2	0
MICROPLASTICS.SPRINGEROPEN.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MICROPRESS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MIGROSMAGAZINE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
MIL.SAGEPUB.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MILITARYHEALTH.BMJ.COM	0	1	0	0	0	1	0	0	0	0	0	0	0
MILLIMALA.HI.IS	0	0	0	0	0	0	0	0	0	0	0	0	0
MILLON.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
MINDMODELING.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MINERVAMEDICA.IT	0	12	12	0	0	0	0	1	0	0	0	0	0
MINSOCAM.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MITPRESS.MIT.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
MITPRESS.UNIVERSITYPRESSSCHOLARSHIP.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MITPRESSJOURNALS.ORG	0	4	3	2	0	0	1	0	0	0	5	5	0
MITWPL.MIT.EDU	0	0	0	0	0	0	0	0	0	0	1	1	0
MJ.GOV.BR	0	0	0	0	0	0	0	0	0	0	0	0	0
MJA.COM.AU	0	1	0	1	0	0	0	0	0	0	0	0	0
MJE.MCGILL.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
MJSSM.ME	0	0	0	0	0	0	0	0	0	0	0	0	0
MKF.MKE.ORG.HU	0	1	0	0	0	1	0	0	0	0	0	0	0
MLA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MLR.RO	0	0	0	0	0	0	0	0	0	0	0	0	0
MMBR.ASM.ORG	0	1	0	1	0	0	0	0	0	0	0	0	0
MMCTS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
MMD.IAMMONLINE.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MOBIHEALTH.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MOBILIZATION.SDSU.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
MOBILIZATIONJOURNAL.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MOHR.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
MOHRSIEBECK.COM	0	0	0	0	0	0	0	0	0	0	1	1	0
MOLBIOLCELL.ORG	0	7	0	1	7	0	0	0	0	0	5	5	0
MOLECULARAUTISM.BIOMEDCENTRAL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
MOLECULARBRAIN.BIOMEDCENTRAL.COM	0	1	1	0	0	0	0	0	0	0	1	1	0
MOLECULARCYTOGENETICS.ORG	0	1	1	1	0	0	0	0	0	0	0	0	0
MOLECULARNEURODEGENERATION.BIOMEDCENTRAL.COM	0	1	1	0	0	0	0	0	0	0	1	1	1
MOLECULARNEURODEGENERATION.COM	0	1	0	0	0	1	0	0	0	0	0	0	0
MOLEHR.OXFORDJOURNALS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
MOLPHARM.ASPETJOURNALS.ORG	0	4	0	3	1	0	0	0	0	0	0	0	0
MOLVIS.ORG	0	1	0	0	0	1	0	0	0	0	0	0	0
MOMA.ORG	1	0	0	0	0	0	0	0	0	0	0	0	0
MONDE-DIPLOMATIQUE.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
MORIOND.IN2P3.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
MOUSSONS.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MOUVEMENTS.INFO	0	0	0	0	0	0	0	0	0	0	0	0	0
MOV-SPORT-SCIENCES.ORG	0	3	3	0	0	0	0	0	0	0	0	0	0
MOVEMENTDISORDERS.ONLINELIBRARY.WILEY.COM	0	1	0	1	0	0	0	0	0	0	0	0	0
MP.PL	0	1	1	1	0	0	0	0	0	0	0	0	0
MR.COPERNICUS.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MRW.INTERSCIENCE.WILEY.COM	0	3	2	1	0	0	0	0	0	0	0	0	0
MSC.TSUKUBA.AC.JP	0	0	0	0	0	0	0	0	0	0	0	0	0
MSF-CRASH.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH-ALPES.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
MSP.WARWICK.AC.UK	0	0	0	0	0	0	0	0	0	0	0	0	0
MSPHERE.ASM.ORG	0	2	1	1	0	0	0	0	0	0	1	1	0
MT-ARCHIVE.INFO	0	0	0	0	0	0	0	0	0	0	0	0	0
MTSUMMIT2013.INFO	0	0	0	0	0	0	0	0	0	0	0	0	0
MULINO.IT	0	0	0	0	0	0	0	0	0	0	0	0	0
MULTIDOC.HEG-FR.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
MULTILINGUAL.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
MUS.ULAVAL.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
MUSE.JHU.EDU	0	14	11	0	3	0	1	0	0	0	2	2	0
MUSEEDUMALGRETOUT.BE	0	1	0	0	1	0	0	0	0	0	0	0	0
MVINT.USBMED.EDU.CO:8002	0	1	0	0	0	0	0	0	1	0	0	0	0
MYDIGITALPUBLICATION.COM	0	1	0	0	1	0	0	0	0	0	0	0	0
MYESR.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
N.NEUROLOGY.ORG	0	11	11	1	0	0	0	0	0	0	2	2	0
NA.UNEP.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
NANOSCALERESLETT.SPRINGEROPEN.COM	0	1	0	0	0	1	0	0	0	0	0	0	0
NAR.OXFORDJOURNALS.ORG	0	33	0	31	2	0	0	0	0	0	1	1	0
NARR.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
NARRATOLOGIE.REVUES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
NASHAGAZETA.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
NAT-HAZARDS-EARTH-SYST-SCI.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
NATURE.COM	6	645	319	229	129	18	37	6	3	5	277	233	86
NATURERECREATION.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
NATURWISSENSCHAFTEN.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
NB.ADMIN.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
NBER.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI.NLM.NIH.GOV	191	1550	1265	369	43	11	3	4	16	2	298	267	64
NCCR-FINRISK.UZH.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
NCCR-ONTHEMOVE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
NCL.AC.UK	0	0	0	0	0	0	0	0	0	0	1	1	0
NDA.NIH.GOV	1	1	1	0	0	0	0	0	0	0	0	0	0
NDT.OXFORDJOURNALS.ORG	0	7	7	0	0	0	0	0	0	0	0	0	0
NECSI.EDU	0	0	0	0	0	0	0	0	0	0	0	0	0
NEJM.ORG	0	4	4	0	0	0	0	0	0	0	1	1	1
NEL.EDU	0	1	1	0	0	0	0	0	0	0	0	0	0
NEOBIOTA.PENSOFT.NET	0	0	0	0	0	0	0	0	0	0	0	0	0
NEONET.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
NEOTOPO.HYPOTHESES.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
NESTLENUTRITION-INSTITUTE.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
NETWORKEDLEARNINGCONFERENCE.ORG.UK	0	0	0	0	0	0	0	0	0	0	0	0	0
NEUGRID2.EU	1	1	1	0	0	0	0	0	0	0	1	0	1
NEUROLOGY.ORG	0	18	18	0	0	0	0	0	0	0	3	3	0
NEUROQUANTOLOGY.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
NEUROSCIENCES.ASSO.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
NEUROVAULT.ORG	1	1	1	0	0	0	1	0	0	0	0	0	0
NEWLEFTREVIEW.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
NEWSECURITYBEAT.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
NFP52.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
NFP74.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
NG.NEUROLOGY.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
NHBS.COM	0	1	0	0	1	0	0	0	0	0	0	0	0
NHESS.COPERNICUS.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
NICHE-CANADA.ORG	0	1	0	0	0	0	1	0	0	0	0	0	0
NIH.GO.JP	0	0	0	0	0	0	0	0	0	0	0	0	0
NIPS.CC	0	1	0	1	0	0	0	0	0	0	0	0	0
NIUSSP.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
NLA.GOV.AU	0	0	0	0	0	0	0	0	0	0	1	1	0
NMCD-JOURNAL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
NMD-JOURNAL.COM	0	1	0	0	0	1	0	0	0	0	0	0	0
NN.NEUROLOGY.ORG	0	2	2	2	0	0	0	0	0	0	1	1	0
NOMOS-ELIBRARY.DE	0	0	0	0	0	0	0	0	0	0	0	0	0
NOTOS.NUMEREV.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
NOVAPUBLISHERS.COM	0	3	1	1	0	1	0	0	0	0	0	0	0
NOVAPUBLISHERS.ORG	0	1	1	0	0	0	0	0	0	0	0	0	0
NOWPUBLISHERS.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
NPH.ONLINELIBRARY.WILEY.COM	0	1	0	1	1	0	0	0	0	0	1	1	0
NRC.CA	0	2	0	0	2	0	0	0	0	0	0	0	0
NRCRESEARCHPRESS.COM	0	5	0	0	5	0	0	0	0	0	1	1	0
NSS-JOURNAL.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
NULAWREVIEW.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
NUMDAM.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
NUTRITIONJ.BIOMEDCENTRAL.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
NVLPUBS.NIST.GOV	0	0	0	0	0	0	0	0	0	0	0	0	0
NXTBOOK.COM	0	1	0	0	0	0	0	1	0	0	0	0	0
NYASPUBS.ONLINELIBRARY.WILEY.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
NZZ-LIBRO.CH	0	0	0	0	0	0	0	0	0	0	1	1	0
NZZ.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
OALIB.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
OAP.UNIGE.CH	0	37	1	17	1	8	0	10	7	0	1	1	0
OAPEN.ORG	0	0	0	0	0	0	0	0	0	0	1	1	0
OASIS-BRAINS.ORG	1	1	1	0	0	0	0	0	0	0	0	0	0
OATEXT.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
OBESITY.IMEDPUB.COM	0	1	1	0	0	0	0	0	0	0	0	0	0
OBGYN.ONLINELIBRARY.WILEY.COM	0	3	3	0	0	0	0	0	0	0	0	0	0
OBSTETRICA.HEBAMME.CH	0	2	2	0	0	0	0	0	0	0	0	0	0
OCTARES.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
ODAE-ROMAND.CH	0	1	1	0	0	0	0	0	0	0	0	0	0
ODAGE.CH	0	0	0	0	0	0	0	0	0	0	0	0	0
OEAW.AC.AT	0	0	0	0	0	0	0	0	0	0	0	0	0
OECD-FORUM.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OECD-NEA.ORG	0	0	0	0	0	0	0	0	0	0	0	0	0
OECD.AI	0	0	0	0	0	0	0	0	0	0	0	0	0
OEM.BMJ.COM	0	2	2	0	0	0	0	0	0	0	0	0	0
OFDT.FR	0	0	0	0	0	0	0	0	0	0	0	0	0
OHADA.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
OIC.UQAM.CA	0	0	0	0	0	0	0	0	0	0	0	0	0
OJRD.BIOMEDCENTRAL.COM	0	3	3	1	0	0	0	0	0	0	0	0	0
OJS.ACADEMYPUBLISHER.COM	0	0	0	0	0	0	0	0	0	0	0	0	0
OJS.ACADIAU.CA	0	1	0	0	0	0	0	0	1	0	0	0	0
OJS.EAHIL.EU	0	0	0	0	0	0	0	0	0	0	0	0	0
