id	date	BIOMED	discipline_clinical	discipline_basic	discipline_biology	discipline_pharma	discipline_affective	discipline_dentistry	discipline_medicine_general	discipline_neurosciences	DATA	DATA_TYPE_appendixes	DATA_TYPE_data_supplements	DATA_TYPE_shared_data	FUNDER	FNS_FUNDER	EU_FUNDER	type
unige:169063	2022	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	Article scientifique
unige:169074	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169075	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169076	2020	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169077	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169078	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169079	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169080	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169081	2019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169082	2019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169083	2018	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169084	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169085	2020	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169086	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169087	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169089	2022	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169090	2021	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:169094	2022	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169095	2021	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169096	2021	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169097	2022	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	Article scientifique
unige:169104	2020	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	Article scientifique
unige:169128	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169129	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169130	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169137	2020	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Master
unige:169160	2022	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Chapitre d'actes
unige:169169	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169172	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169173	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:169174	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169176	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	Article scientifique
unige:169177	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	Article scientifique
unige:169178	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169179	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:169180	2022	1	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	Article scientifique
unige:169181	2022	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	Article scientifique
unige:169186	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169191	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:169194	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169195	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169196	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169201	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169203	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169204	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169205	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169207	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169208	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169210	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169219	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:169220	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169221	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169230	2020	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169231	2022	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	Article scientifique
unige:169232	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169244	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169249	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169252	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre de livre
unige:169257	2022	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	Article scientifique
unige:169258	2021	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:169260	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169261	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169262	2022	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique
unige:169280	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169281	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169282	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169283	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169284	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169288	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169289	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169290	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169291	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169297	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169299	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169304	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169306	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169308	2019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169315	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169318	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169323	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Chapitre de livre
unige:169324	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169328	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169331	2022	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	Article scientifique
unige:169347	2021	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	Article scientifique
unige:169348	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169351	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169370	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169372	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169377	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169380	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169383	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169384	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169387	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169400	2022	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Rapport de recherche
unige:169447	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:169448	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:169456	2022	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	Thèse
unige:169457	2017	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	Article scientifique
unige:169516	2020	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:169620	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169631	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169633	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169634	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169635	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169636	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169637	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169638	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169639	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169640	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169641	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169642	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169643	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169644	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169645	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169648	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:169651	2018	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:169652	2021	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169655	2021	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169656	2021	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169657	2021	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169658	2021	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169659	2022	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169660	2021	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169661	2021	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169662	2021	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169663	2021	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169681	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169682	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169683	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169684	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169685	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169686	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169687	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169688	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169689	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169690	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169691	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169692	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169693	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169694	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169695	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169696	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169702	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:169703	2022	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	Thèse
unige:169704	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:169821	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169822	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169827	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169829	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169831	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169854	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169855	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169856	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169857	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169858	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169859	2022	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique
unige:169860	2022	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:169866	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique
unige:169867	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169868	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169869	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169870	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169871	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169872	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169873	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169874	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169875	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169876	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169896	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:169899	2021	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:169902	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	Article scientifique
unige:169903	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	Article scientifique
unige:169938	2022	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique
unige:169940	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:169941	2018	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chapitre de livre
unige:169942	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169943	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169945	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169946	2021	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	Article scientifique
unige:169947	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:169977	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169978	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169979	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:169999	2022	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170006	2021	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170008	2022	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Chapitre de livre
unige:170029	2022	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170236	2022	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse de privat-docent
unige:170241	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:170242	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170256	2021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:170298	2022	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	Article scientifique
unige:170315	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:170353	2022	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Présentation / Intervention
unige:170354	2019	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Présentation / Intervention
unige:170362	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Présentation / Intervention
unige:170403	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170409	2015	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170419	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170420	2020	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	Article scientifique
unige:170432	2022	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:170433	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:170434	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:170435	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170487	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Chapitre d'actes
unige:170489	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Présentation / Intervention
unige:170501	2022	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Article scientifique
unige:170503	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:170505	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170512	2017	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170514	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:170515	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:170516	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170517	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:170518	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Article scientifique
unige:170520	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170521	2021	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:170526	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:170527	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170529	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170530	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170539	2020	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	Article scientifique
unige:170541	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170542	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:170544	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170612	2019	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	Article scientifique
unige:170621	2022	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170623	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170624	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170625	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170626	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170627	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170629	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170630	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170631	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170632	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170633	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170634	2021	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170638	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170641	2022	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Thèse
unige:170681	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170685	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170686	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170687	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170689	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170692	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170693	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170699	2016	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Thèse
unige:170707	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170710	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170727	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170731	2021	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170771	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170772	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170773	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:170774	2022	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	Article scientifique
unige:170775	2021	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	Article scientifique
unige:170778	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170816	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	Article scientifique
unige:170817	2021	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:170818	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	Article scientifique
unige:170821	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170822	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170825	2021	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique
unige:170827	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170829	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	Article scientifique
unige:170830	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170831	2021	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	Article scientifique
unige:170832	2021	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	Article scientifique
unige:170834	2021	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	Article scientifique
unige:170836	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170837	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170838	2021	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170880	2018	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Présentation / Intervention
unige:170888	2022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170889	2022	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Article scientifique
unige:170893	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170894	2022	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170898	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170906	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Master
unige:170912	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article professionnel
unige:170915	2020	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Présentation / Intervention
unige:170916	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170917	2021	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:170918	2021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170934	2021	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Article scientifique
unige:170941	2021	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	Article scientifique
unige:171287	2022	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Thèse
